Gene,CTL_1,CTL_2,TGFb_1,TGFb_2
ATCAY,6.463847086,6.515515961,6.52748539,6.54933237
HS.574104,6.516346537,6.481267272,6.580894557,6.434330191
FAM127C,8.035945117,8.055911506,8.228882018,8.067242515
C18ORF51,6.515150973,6.566764661,6.579836962,6.50703266
RLN1,6.480554888,6.59324286,6.544477428,6.421493327
LOC647450,7.247183023,7.378397347,7.396887673,7.406307336
HS.565900,6.44281466,6.703121265,6.506896885,6.559851771
SLC6A5,6.499683967,6.519751272,6.56326658,6.711835637
LOC646448,6.656245515,6.569665509,6.723608212,6.732691453
KRT38,6.536534636,6.366469017,6.602470148,6.40888985
PRMT3,10.52304473,10.67299588,10.73019891,10.66929109
HS.566268,6.36312536,6.474374216,6.425884959,6.599529451
HS.540607,6.673808987,6.639287791,6.740779774,6.680626059
LOC651213,6.642912549,6.615653228,6.709598162,6.699491134
POTE2,6.449174096,6.673914965,6.513119044,6.577834814
MUC3B,6.618209246,6.634951684,6.684620021,6.573225454
HEPACAM,6.394780056,6.507168175,6.458450074,6.438961216
HS.584366,6.543934609,6.73812318,6.610107524,6.661105466
TSN,6.727417008,6.890739382,6.795666352,6.535907561
APOA1,6.739745997,6.783870391,6.808976369,6.607416809
RLBP1L2,6.448348784,6.713018393,6.51232561,6.514235128
SLC25A32,6.64461687,6.726085167,6.71116439,6.663901802
KIAA1024,7.039226663,6.864245018,7.157870494,7.237814874
ZSWIM2,6.550133956,6.593207467,6.616054061,6.656132302
HS.566163,6.482959911,6.718251884,6.546558671,6.716144922
EME1,6.906912614,6.775327595,7.000762617,6.929699868
FOXP2,6.596344789,6.650872091,6.662496848,6.666943932
LOC653094,6.656624964,6.771754591,6.723930506,6.690527894
ORC1L,8.062037581,7.921077612,8.255536772,7.748065356
LOC648245,6.638093995,6.812991562,6.704227966,6.663737844
CRMP1,6.554574987,6.574163006,6.620260937,6.602245736
HS.563306,6.492064509,6.620423125,6.555033563,6.65278858
LOC401180,6.860347925,6.981325429,6.943454404,6.807423743
HS.562527,6.455267492,6.428546797,6.518913962,6.384879701
DCBLD1,8.753306008,8.907443996,8.966391394,9.014055607
IL2RA,6.388846959,6.351429889,6.452381659,6.446784134
HS.549958,6.255435251,6.373020022,6.314812447,6.607496808
HS.538859,6.706009297,6.385008048,6.771797269,6.488646617
MAST2,6.727802084,6.661674657,6.79581498,6.618305138
HS.562839,6.531623004,6.344565125,6.596548162,6.452136717
ASAH2,6.59500393,6.60563702,6.661268775,6.570545209
ZNF100,6.583306424,6.487934096,6.648784951,6.493616134
DET1,7.886831184,7.912809168,8.07324781,7.967702574
LOC645194,6.622876655,6.611493061,6.689131349,6.534451378
HS.565575,6.848819615,6.868109692,6.931116642,6.95771832
DZIP1,6.453139033,6.369511613,6.516383575,6.544332912
HS.564415,6.121776212,6.137355492,6.179853072,6.619689791
HS.129302,6.434636032,6.29474999,6.497768202,6.515325484
OR51T1,7.076051235,6.913280916,7.204922196,7.195725014
HORMAD2,6.569438498,6.630068697,6.634775681,6.521146312
C1ORF85,11.72630185,11.86256944,11.92834579,11.91844824
HS.553202,6.610792448,6.908491218,6.676686133,6.623838669
ABCG8,6.371245849,6.346301994,6.434503551,6.566440942
HS.369401,6.406760116,6.48173567,6.47008431,6.501549752
PABPC3,6.974486952,7.017818218,7.081520331,6.77981887
LOC644433,6.477587274,6.486026948,6.540469844,6.776092728
DGAT2L4,6.622978304,6.679871676,6.688987189,6.822440869
HS.123555,6.776994351,6.798270167,6.848865695,6.703947278
LOC729373,6.547922326,6.520206728,6.613205755,6.53054551
LOC653392,6.547280132,6.767991308,6.612552494,7.046383088
HS.494049,6.314198681,6.55723174,6.375141096,6.394955243
HS.471011,6.751786566,6.90637607,6.820673367,7.110952633
LOC654002,6.466622252,6.442741752,6.529591814,6.51920474
OR2G3,6.632149461,6.778448215,6.697916892,6.691392209
HS.539135,6.714852979,6.823710249,6.78129626,6.683646501
HS.568352,6.253143859,6.209627197,6.312489913,6.262311859
HS.565482,6.522033531,6.444751406,6.586663402,6.624891236
HS.581850,6.311072523,6.617055755,6.372093088,6.434503551
ST6GALNAC5,7.598103663,7.235789165,7.764648127,7.588015399
BTBD8,6.558008352,6.708062213,6.6231217,6.420779323
HS.551378,6.727330028,6.681983162,6.794443794,6.639082851
HS.574587,6.616423254,6.811342574,6.682040594,6.784743026
LOC649404,6.305400959,6.357785315,6.366372926,6.261970531
HS.563721,6.589650725,6.637426867,6.655215778,6.622033725
HS.434322,6.682317794,6.56611087,6.747193055,6.771564205
PSPN,6.898462069,6.803230077,6.989664265,6.952314904
HS.582729,6.40888985,6.476490801,6.471913247,6.390257066
GARS,12.85226981,12.93492143,13.04125722,12.90080476
LOC132203,6.486996558,6.441855395,6.549472047,6.475511885
HS.212764,6.571498822,6.545524419,6.636403737,6.590469705
HS.552808,6.712643073,6.686815224,6.778640088,6.487945835
HS.545467,6.437872885,6.681520344,6.500537294,6.462809785
HS.128845,6.728355958,6.754912421,6.795651388,6.751698043
LOC652670,6.642780205,6.696081711,6.708368269,6.181286871
HS.544160,6.416458641,6.572928542,6.47896558,6.463447951
LOC649318,6.555993572,6.342169643,6.620988934,6.586386896
HS.541519,6.548704606,6.654083173,6.613602222,6.653474461
LOC653057,6.517125835,6.658424966,6.580481034,6.779288134
ARFRP1,7.836633156,7.949227518,8.021121381,7.899135344
FGF12,6.491936272,6.644568743,6.554065601,6.647922939
LOC642334,6.511290963,6.593310517,6.574024874,6.353802557
FAM134C,6.864915642,6.75588203,6.948737991,6.904244871
HS.561819,6.531671939,6.760492342,6.595665898,6.601589038
ZMAT1,6.476206143,6.711503339,6.53875169,6.602075124
HS.227729,6.58926337,6.802426354,6.654636371,6.772665302
CAMK2B,6.595788106,6.640182427,6.66122734,6.587338212
FLJ25328,6.354736252,6.35893833,6.415360946,6.58296917
HS.283188,6.792876474,6.994835392,6.867540919,6.947955769
LOC442020,6.442437131,6.531374817,6.505196621,6.386083953
DNHD2,6.356796672,6.537934624,6.417879484,6.505488255
TWF2,11.07084995,11.05232152,11.24499587,11.41273923
HS.210865,6.480219389,6.60784169,6.542629935,6.693058612
PLCB2,6.313534663,6.346986319,6.373905023,6.364443691
HS.572005,6.468672132,6.171996595,6.531045135,6.521092633
HS.145920,6.386283482,6.426544033,6.448358096,6.348163524
SOAT1,8.554392597,8.544791594,8.766655018,8.549276441
PMPCB,11.00974328,11.28943313,11.19316454,11.10695592
HS.552336,6.841904841,6.690157464,6.922337858,6.773277005
LYST,6.94059364,6.975802665,7.041255717,7.078254012
CCNL2,7.029546832,7.022804586,7.147745391,6.996115298
SFRP2,6.406037046,6.436459341,6.468519163,6.387085096
RASAL1,6.660008509,6.735432707,6.725858592,6.569238801
CD226,6.538282851,6.434920153,6.602619217,6.691725438
HS.378923,6.705728045,6.582879909,6.770475951,6.777857638
HS.528452,6.686991087,6.672960026,6.750864159,6.73036904
ATP6V0D2,7.030195253,7.010494914,7.148279112,6.875486466
TTC21A,6.906524497,6.992592625,6.998604698,7.144228506
LOC654209,6.5137298,6.570351083,6.576827616,6.551386808
BCL2L11,6.67310413,6.694608979,6.738699285,6.829382903
NCAM2,6.584843153,6.498024487,6.649506781,6.615749918
HS.404259,6.462664742,6.533889925,6.524915184,6.480728873
HS.574768,6.366248031,6.620683468,6.427738661,6.498321257
LOC650770,6.63412596,6.518996454,6.69885865,6.44301822
HS.440548,6.791325716,6.934010818,6.864915642,7.053671335
HS.569103,6.457305477,6.674832577,6.519652915,6.479347397
N4BP3,6.382546521,6.732995161,6.444971815,6.465045778
HS.532285,6.541590066,6.536294391,6.605940389,6.45268006
HS.543883,6.678234536,6.615526344,6.742843272,6.816951043
HS.538626,6.646863682,6.607139934,6.712269065,6.526977872
HS.575673,6.772688838,6.802807735,6.84298024,6.760536737
ZNF354C,6.55526186,6.50763173,6.619368139,6.589194143
HS.419189,6.529618223,6.20275012,6.593288519,6.529075348
LRRC66,6.099994724,6.000626282,6.157808553,6.418265927
LOC647480,6.646651869,6.72497248,6.711879456,6.568023803
IMPAD1,8.505103588,8.547300677,8.714203037,8.900050708
LOC642077,6.767991308,6.74125971,6.838061013,6.815383815
GP6,6.758440671,6.658579607,6.826703698,6.822993923
LYRM4,8.438164444,8.396459773,8.645685259,8.52975839
SEMA4C,6.916662859,6.966526718,7.009057567,6.927402568
HS.46756,6.400419094,6.284225666,6.461936875,6.444517622
ZAP70,6.623579689,6.727023352,6.688536195,6.621931511
LOC388578,6.624813252,6.774498303,6.689365458,6.636557321
HS.527426,6.652946554,6.477791659,6.718503043,6.567252159
HS.545270,6.57525478,6.602686472,6.639804234,6.628915262
HS.536143,6.403509693,6.323266502,6.465216375,6.250166869
RXFP4,6.392584021,6.201597343,6.454406125,6.205967549
HS.147526,6.410951549,6.545158926,6.473215275,6.548721724
GUCY1B2,6.725590097,6.809166531,6.791659328,6.812112366
GPR112,6.388309241,6.438447568,6.450072661,6.483968559
RNF40,8.446383254,8.463786301,8.653803181,8.508466824
HS.559602,6.579560103,6.411106694,6.643985947,6.571341677
HS.344872,6.577669547,6.778702878,6.642357435,6.660519568
HS.283139,6.588413596,6.518165637,6.652946554,6.598700682
LOC642869,6.567851632,6.633026096,6.631777524,6.570564858
HS.542572,6.455960047,6.478787167,6.517910928,6.563248114
ITGAV,10.34593976,10.46579356,10.55091621,11.35240977
HS.571243,6.365241846,6.385911776,6.426096168,6.60013805
HS.561483,6.590912487,6.431408429,6.655137431,6.719365706
DDB2,6.75062159,6.890451799,6.818127599,6.680057004
HS.565988,6.741129808,6.807668056,6.80879755,6.666102329
HS.442773,7.463276853,7.564573764,7.618552961,7.529009417
LOC646401,6.41009594,6.542164746,6.472130976,6.629582402
GCLC,8.500309917,8.245803121,8.709901339,8.395286777
CASD1,7.521701378,7.518039608,7.678295662,7.538911037
HS.512968,6.656305146,6.609313702,6.721844901,6.40878418
WHDC1L2,6.606998546,6.689387249,6.671755204,6.602484735
HS.571415,6.688442415,6.545188237,6.751889849,6.707900662
PRAMEF10,6.523264087,6.542633048,6.586648664,6.618311539
STIM2,7.415524314,7.435472155,7.574618912,7.362983025
RABGAP1L,7.171738722,7.406667701,7.309879225,7.371057513
HS.249970,6.430325353,6.50499276,6.491997341,6.625399595
LOC644373,6.44458027,6.591727448,6.506406212,6.590376853
HS.540278,6.73568043,6.732229674,6.801824402,6.498222615
TEX14,6.4860798,6.388273257,6.547541392,6.484621389
HS.524849,6.344518999,6.370297459,6.404245659,6.411106694
HS.244140,6.447572442,6.502955155,6.509371311,6.454073941
HS.21375,6.543369086,6.31815122,6.607321738,6.450203602
PHKG1,6.589887254,6.497387574,6.653948678,6.577381552
HS.547389,6.470157595,6.486805924,6.531484215,6.474427212
HS.368500,6.625409847,6.812158738,6.689575552,6.97535293
PRTN3,6.582318967,6.697655416,6.646135737,6.712659298
HS.129546,6.710026891,6.682538568,6.77410002,6.78596342
THRAP3,7.607373607,7.484229596,7.774382943,7.774382943
HS.580812,6.325379272,6.193225399,6.38563908,6.39395175
LOC284998,6.620930051,6.871154505,6.684967818,6.618676581
PSG5,6.391922811,6.456089487,6.453049507,6.481331837
RPTN,6.354830531,6.4287725,6.414225078,6.516754735
FLJ20464,6.622787952,6.528556921,6.686947421,6.564002386
FAM90A8,6.254569162,6.312760441,6.311581718,6.425700195
HS.42612,6.804781894,6.799926279,6.878254631,6.667711479
HS.543109,6.548352109,6.670340903,6.611613088,6.780989509
HS.574126,6.574255997,6.517016765,6.637697431,6.426584804
MAPK10,6.543215505,6.636036439,6.606695032,6.597191721
HS.563889,6.620371704,6.685666011,6.684298884,6.592586984
HS.85445,6.810175423,6.833252219,6.884200365,6.902206563
HS.281351,6.574560351,6.60044814,6.637962609,6.584718931
LOC387826,6.776619031,6.697460492,6.84660681,6.881414042
MMRN1,6.548449229,6.490422575,6.611622067,6.49635021
HSPB9,6.238890156,6.485699465,6.295035552,6.329589039
UBE2Q2,10.18590624,10.58374433,10.39318917,10.58450928
HS.571024,6.320863871,6.498628063,6.380061681,6.504965616
LOC653800,6.595731372,6.419676048,6.659441241,6.40608759
HS.547714,6.482054232,6.574663919,6.543330386,6.346292163
HS.540614,6.475385228,6.427977051,6.536327347,6.446621613
HS.105473,6.535061807,6.504069876,6.597915963,6.482065422
FLJ44076,6.599729152,6.596574319,6.663274416,6.505891053
HS.582249,6.229626301,6.23024771,6.286323941,6.373862405
TULP1,6.620450902,6.381223967,6.684278382,6.469114149
HS.143830,6.650861012,6.593014011,6.715247086,6.503983011
C1QTNF8,6.327599624,6.533631995,6.38752578,6.283812801
HS.570326,6.595679486,6.628818138,6.659266974,6.557877521
LOC150356,6.32835816,6.278962626,6.388418737,6.425062952
HS.549727,6.35460478,6.296252926,6.413741724,6.355007123
HS.581011,6.431376594,6.300727363,6.492157773,6.462569279
LOC728912,6.548857473,6.638945203,6.611925141,6.681686423
LOC642771,6.571948375,6.487436884,6.635249997,6.845358688
C20ORF196,7.379190071,7.440413299,7.53220572,7.409736154
BAIAP2L1,8.76464727,9.008351561,8.976511774,9.210956629
HS.433888,6.662033415,6.695547409,6.726504175,6.654510904
HS.544871,6.344093935,6.589896823,6.403134158,6.527206134
MYOD1,6.527523541,6.512995807,6.590116145,6.731271372
HS.564513,6.504139959,6.414877355,6.565016062,6.518374793
GRID2,6.523942649,6.263425198,6.586477269,6.384340059
HHLA1,6.48724537,6.629146757,6.547892145,6.517695995
HS.98466,6.97665953,7.07175123,7.081411178,7.008513154
LOC645983,6.421366138,6.628178335,6.48150818,6.553433651
HS.553068,6.481516124,6.620217679,6.542468668,6.613242649
LOC441617,6.291862488,6.636897604,6.351637838,6.408630086
LOC652522,6.454044523,6.382034685,6.514785995,6.550039544
HS.298953,6.684582261,6.379725981,6.747290543,6.35696096
CECR6,6.700617037,6.770718056,6.763152977,6.689039456
HS.580820,6.401586611,6.429194979,6.461905717,6.658287554
HS.137598,7.17033644,7.059434979,7.306766459,7.032617393
C17ORF46,6.667053447,6.537080665,6.731289236,6.608055261
SPERT,6.701832582,6.748801742,6.764510402,6.837023031
HS.410729,6.517137878,6.345161944,6.578721764,6.354670568
HS.561363,6.574203719,6.65659847,6.637249767,6.874330939
HS.580620,6.498975842,6.743284518,6.559365417,6.644817544
FTSJ1,9.242584613,9.197066089,9.456936966,9.224098675
PKHD1L1,6.631369374,6.612792047,6.694678437,6.696790903
LOC144678,6.458776439,6.464025934,6.51958828,6.229524244
CDKN2C,7.748876604,7.97578647,7.923507201,8.079521011
LOC729264,6.734861644,7.059224744,6.799822823,6.760938949
LOC652722,6.619539731,6.787914105,6.683286258,6.674604211
HS.36563,6.488646617,6.327363127,6.549026622,5.958228232
GPR101,6.501965567,6.616706364,6.562432885,6.49730107
HS.435133,6.393072304,6.541881391,6.453480556,6.666300006
BIRC2,11.16573431,11.11922905,11.36352514,11.25958292
HS.561996,6.319287666,6.281790712,6.377883709,6.482603124
HS.373705,7.12205687,7.231020699,7.256392363,7.231952641
LCE1D,6.515670782,6.585258532,6.577052381,6.696928496
HS.553219,6.482456062,6.541617196,6.543199416,6.64553196
HS.572295,6.559734714,6.653478686,6.622247548,6.584049107
HS.577416,6.601179569,6.389829591,6.664284491,6.633672929
HS.577387,6.393886019,6.371225858,6.454294402,6.379247964
MGC39545,6.601638222,6.470126432,6.664664983,6.661345303
C6ORF185,6.482000574,6.313306881,6.542570565,6.285700149
LOC728534,6.60784169,6.627855744,6.671362232,6.576715793
HS.567130,6.603164165,6.631302359,6.66625085,6.458789242
EIF5A,11.48405381,11.66884681,11.67159121,11.60290144
SLC26A1,6.52053411,6.561027239,6.58186827,6.478236152
HS.348697,7.39171778,7.47159994,7.54958927,7.921721674
CACHD1,7.060331818,7.136867469,7.18429806,7.196265243
CASS4,6.459883137,6.454227377,6.520339014,6.392755242
ZNF862,6.498222615,6.654574418,6.558201617,6.349641039
HS.582543,6.38521973,6.410951549,6.44524604,6.391290969
LPA,6.666155723,6.618505322,6.72983001,6.611514852
CLLU1,6.613705419,6.373862405,6.676661849,6.587947223
HEMGN,6.506896885,6.623739286,6.56737511,6.529941646
OR14J1,6.461127353,6.538967513,6.521488183,6.566839834
LOC643102,6.532285985,6.72274364,6.593968491,6.664007124
ITGA11,6.414797357,6.395277839,6.475303054,6.450908703
LOC650965,6.525618262,6.581205515,6.587468188,6.431416044
ADORA1,6.427036178,6.632757389,6.486974522,6.506027445
IFNA8,7.555060515,7.534621106,7.716847497,7.700297733
FBXO27,6.95355037,6.923294076,7.051556736,7.100745942
HS.581649,6.267719376,6.51529588,6.323619398,6.532241609
HS.199759,6.451006871,6.60969528,6.511058503,6.728980506
LOC649707,6.670736224,6.746120746,6.734687665,6.770890827
HS.552008,6.726169936,6.533333125,6.790200976,6.717470027
LOC642626,6.505859289,6.418972257,6.565999319,6.449122035
LOC643718,6.483012534,6.529382673,6.543248553,6.546319319
USP11,8.623280183,8.826280661,8.833591257,8.581665816
RAP1A,7.493691433,7.42218364,7.647470251,7.577219974
HS.199745,6.34064191,6.250968524,6.398823324,6.300705466
HS.132141,6.651603089,6.798033858,6.714852979,6.582334997
LOC642156,6.703656649,6.688969978,6.765809826,6.678263141
HS.128227,6.511973634,6.65076277,6.572134832,6.505725699
HS.576021,6.554571075,6.654438393,6.616711766,6.553705784
LOC653092,6.597383366,6.605605302,6.660170202,6.627855744
NEIL1,6.959220528,7.095513025,7.060000953,6.950042381
INTS6,9.287466037,9.378582105,9.506414978,9.490698362
LOC652805,6.234547394,6.207248297,6.289666022,6.373831279
HS.545870,6.523512184,6.486066207,6.584636043,6.51628968
HS.541118,6.635959731,6.36774666,6.698403445,6.714125811
HS.543282,6.454509962,6.73455627,6.514284169,6.364956052
PLCXD3,6.492102863,6.40629651,6.551648223,6.635013509
WIPF3,6.384879701,6.658858535,6.444482805,6.444346459
HS.376609,6.532553491,6.492581202,6.593840195,6.438415629
HS.351074,6.865409803,6.858767466,6.946237866,6.609236679
MRPL50,10.59938323,10.70656605,10.80657881,10.59872044
HS.553445,6.69676534,6.46185689,6.758566249,6.870593252
HS.542334,6.564556044,6.603188054,6.626021762,6.549722742
HS.539913,6.652544201,6.735333632,6.715642788,6.643812331
OR51B5,6.483668553,6.517618065,6.543542469,6.403730773
LOC652216,6.411089834,6.391173903,6.470772836,6.448487214
FAM46D,6.498293996,6.534733738,6.557637226,6.574544202
HS.580581,6.366867093,6.401331727,6.425956234,6.414449115
HS.557909,6.526977872,6.285670402,6.588120571,6.584074734
SP5,7.917905053,8.242776274,8.096358261,7.929652429
HS.528005,6.704896841,6.572072644,6.766502,6.785521833
LOC645635,6.540272426,6.561186545,6.602075124,6.668160253
TMEM8,8.670329031,9.028203427,8.87443189,9.312006139
CROP,9.24459648,9.235471718,9.456037515,9.417926904
HS.540475,6.51164955,6.687350507,6.571442153,6.634409809
LOC653547,6.554029264,6.467264371,6.615626608,6.56152957
HS.132014,6.449569609,6.445265121,6.509341857,6.46742165
TCL6,6.501937304,6.395018391,6.561295118,6.481780788
OR52E4,6.461610516,6.644929449,6.52118046,6.4637
DGKZ,6.491953753,6.325551963,6.551155021,6.444855033
LOC644586,6.618218041,6.567535499,6.68049833,6.704152005
DENND1C,6.494375502,6.420192241,6.553339251,6.579416943
SSBP3,7.16075614,7.351197627,7.293379584,7.528748229
RNASEH2B,7.723195691,7.857382904,7.897790427,7.91766688
HS.539347,6.472618584,6.75355774,6.532101864,6.707245015
TMOD1,6.721549621,6.640214028,6.78544636,6.575479236
HIVEP3,6.931609357,6.89597581,7.028886937,6.905747448
HS.551459,6.297952704,6.564156079,6.355650622,6.39048669
LOC646320,6.68478903,6.556292059,6.746129902,6.602791789
HS.539977,6.533722742,6.759464907,6.594725708,6.680006671
RUNDC2A,6.831865691,6.735549778,6.907462486,6.590744182
HS.551300,6.367559696,6.456659083,6.426538204,6.462325695
CRYBA2,6.745017526,6.596033985,6.809708679,6.722617735
MGC34761,6.503441848,6.428393393,6.562734664,6.569545874
SLC6A12,6.714919032,6.590141559,6.777450434,6.689078812
HS.570257,6.411177119,6.612686178,6.470615734,6.513473451
TMEM89,6.854759602,6.984718247,6.932196309,6.678710312
LOC652825,6.548832983,6.709183294,6.610407471,6.618751545
HS.195363,6.51662303,6.759993759,6.576626357,6.491189259
LOC440005,6.304213952,6.310664351,6.361622805,6.483810722
FBN1,6.740716515,6.328913476,6.80558261,7.253383757
CHRM1,6.127824362,6.486726487,6.18074651,6.195084877
CSF3,6.893171522,6.693489393,6.97850676,6.832843401
CTDSP2,11.56280774,11.832544,11.74105994,11.91203452
HS.128892,6.615002374,6.580868556,6.67697456,6.561766599
LOC653686,6.260707584,6.463661185,6.315974009,6.512549082
HS.568669,6.482791969,6.478151124,6.54209935,6.322098985
LOC644749,6.773242124,6.578805627,6.840881426,6.74013009
MFAP2,7.062010537,7.187945514,7.185599289,7.202148752
TTR,6.771312156,6.989664265,6.838795508,6.909975384
HS.539775,6.358949743,6.485354069,6.416630692,6.406968749
HS.534209,6.5708754,6.437507748,6.632082777,6.57392667
EIF3J,9.468011519,9.593520518,9.690543311,9.640604531
HS.565468,6.48150818,6.603882524,6.540698434,6.675735747
CA9,6.685138167,6.67161382,6.746249232,6.752691612
HS.576036,6.618522532,6.66183379,6.680438484,6.625298421
HS.551655,6.62552684,6.691127876,6.687464037,6.50477899
FLJ40125,6.802426354,6.953210871,6.874033983,7.013581295
HS.575126,6.619017483,6.571867312,6.68094618,6.574519352
LOC648148,6.409810996,6.656473564,6.469050969,6.512239381
HS.580184,6.715293486,6.832728497,6.777724234,6.835273978
CCDC142,6.610212979,6.515033145,6.672343987,6.75355774
LOC649030,6.667893649,6.805207033,6.73042847,6.5797187
ALOX12B,6.85407149,6.689610068,6.931528259,6.766245855
HS.347810,6.707236354,6.729915632,6.76878131,6.566481958
HS.158888,6.753761331,6.790707513,6.818250748,6.791885933
LOC652454,6.421841365,6.178343666,6.480291968,6.611811904
LOC401093,6.719252938,6.902171456,6.782454444,7.05521265
HS.539522,6.530026773,6.565390571,6.590677709,6.762357949
PGC,6.578232829,6.764477737,6.639651506,6.627813743
ZNF516,6.758359062,6.891290392,6.82295079,6.714801309
LOC652373,6.518097304,6.628091702,6.57781985,6.712395711
RDH12,6.557425618,6.699252809,6.618495695,6.803488807
HS.564722,6.492638852,6.639666015,6.551177757,6.299050564
HS.130268,6.160422243,6.219311139,6.212839942,6.552152613
HS.539292,6.649893656,6.762049817,6.711793912,6.678210429
HS.369509,6.809546274,6.864360007,6.880832764,6.746009175
HS.575773,6.465551892,6.399613534,6.524573925,6.614028627
SAMD3,6.490512242,6.469996126,6.549140182,6.448840335
HS.418134,6.426621306,6.599569834,6.485047976,6.247773585
HS.577963,6.584718931,6.608453101,6.646050324,6.466021363
C20ORF197,6.411019495,6.677736472,6.469723623,6.419378707
LOC650185,6.836414575,6.790200976,6.912157279,6.746785944
HS.544246,6.544302647,6.477768418,6.605617086,6.47307305
ESR1,6.395362283,6.447696243,6.453945336,6.729671539
FPGS,6.723760173,6.713929803,6.787026888,6.897269021
KIAA0125,6.390061703,6.55585109,6.448656847,6.406245657
UBE2F,10.74117539,10.81423586,10.94165125,10.92263819
LOC728825,7.934419135,8.198143149,8.119615437,8.268801296
LOC440567,13.40087967,13.64082375,13.55964963,13.48973067
LSM5,10.40908851,10.84736633,10.61070492,10.55010738
LOC729569,6.406632118,6.348930242,6.465319287,6.377566695
CDYL2,6.872849838,6.839025012,6.953878365,7.1114296
ZNF493,6.806376467,6.940333858,6.877456272,7.031664803
HS.539689,6.621411182,6.638692577,6.68307068,6.667815516
LOC643731,6.503155115,6.470906105,6.561675471,6.534196058
HS.580655,6.457557512,6.778640088,6.516057432,6.625946016
RPS4Y1,6.743950179,6.622110959,6.808265229,6.422610295
HS.544311,6.56347757,6.643410521,6.624004772,6.690351841
HS.565734,6.717052847,6.629565794,6.779356961,6.71146044
HS.352305,6.604709348,6.636527759,6.665841072,6.432624275
HS.580920,6.327057692,6.544138676,6.384236684,6.255112072
HS.565999,6.753687022,7.004259066,6.81773286,6.783492698
HS.148504,6.486628088,6.539008893,6.545149111,6.456111707
HS.380602,6.581326091,6.771170314,6.642457362,6.665513832
HS.428832,6.449964204,6.535602512,6.50857263,6.463361433
HS.44811,6.882821721,6.969801561,6.965569673,6.928658352
HS.146184,6.722214928,6.732564006,6.785098954,6.778962876
LOC646033,6.537552556,6.479210052,6.598044437,6.280463383
C11ORF54,9.409696442,9.603835628,9.630853851,9.738876646
HS.546112,6.781182071,6.809194013,6.849066318,6.517360179
LOC649990,6.617856761,6.512101508,6.679116532,6.578452705
HS.445442,6.880058252,6.884999243,6.962009297,7.095513025
DC2,12.47924814,12.51609247,12.65432484,12.66841371
HS.573860,6.355275896,6.307314848,6.412040589,6.21629293
PAGE3,6.51811758,6.8148211,6.577305482,6.649316229
SH2D1A,6.812340781,6.970403034,6.883562466,7.185215262
HS.542179,6.368395918,6.413843843,6.426621306,6.413197647
LOC391475,7.159597711,6.944397532,7.289860532,7.198262924
TFAM,10.67479648,10.71666862,10.88315741,10.74412993
LOC648894,6.425349865,6.386283482,6.483257927,6.497594946
HS.567096,6.483694658,6.497793146,6.542052794,6.533343618
HS.561461,6.38065566,6.559279465,6.439266299,6.402735221
LOC653515,6.481267272,6.590429921,6.539587397,6.603661815
TAS2R39,6.575725291,6.738794344,6.636440389,6.797152674
LOC202181,6.763849051,6.561675471,6.828758496,6.665339063
HS.542086,6.651960339,6.711813185,6.713382746,6.590645194
HS.116870,7.110086233,7.17584052,7.2427458,7.34958634
CAMK2N1,10.40964177,10.58313604,10.6118154,10.5998445
HS.446675,6.453914436,6.608718036,6.511997871,6.698511534
ANKRD55,6.282104037,6.264161318,6.336339135,6.392966675
C6ORF106,8.010480777,8.096358261,8.198143149,8.270367539
HS.440029,6.613943095,6.620546656,6.674739327,6.666731649
HS.563436,6.693953705,6.691603854,6.753761331,6.617085532
OLAH,7.11631932,7.149986641,7.248346647,7.221510551
MGC50722,6.846646206,7.110390551,6.923227211,6.824051474
C20ORF200,6.595052364,6.512948276,6.655836651,6.64754505
KIF5A,6.510622455,6.651788488,6.568940275,6.567083897
HS.565708,6.291944551,6.488749501,6.348629911,6.473278975
HS.582446,6.930720186,6.922792887,7.026183712,6.918017484
HS.213765,6.625463116,6.678033059,6.686086169,6.688625753
HS.545077,6.413044607,6.408309989,6.471080879,6.408192113
GUK1,11.58946372,11.66531314,11.76492892,11.74870291
HS.187290,6.83477442,6.897096355,6.909711411,6.70611462
LOC647788,6.336822588,6.556962398,6.393752368,6.31556048
LOC400464,6.465578315,6.521164379,6.52381035,6.467163611
APBA3,9.773530012,9.880203159,10.00105373,9.856882077
LOC652298,6.508724346,6.451333528,6.566713188,6.366267026
HS.256734,6.605605302,6.642250619,6.666555968,6.706589523
COL18A1,7.93756421,8.087961725,8.122041345,8.185325895
LOC401447,6.518073956,6.496374873,6.57681772,6.61239833
HS.145603,6.502411463,6.612731856,6.560098169,6.684224116
FBLN7,6.553141946,6.560579118,6.613147928,6.591672965
HS.570291,6.46208308,6.452408744,6.520202767,6.588336045
LOC646537,6.341367913,6.446059686,6.397440437,6.254854526
CEND1,6.755998642,6.788463764,6.819600223,6.637668879
HS.213148,6.467561073,6.349602373,6.525904108,6.480679131
HS.535227,6.607740162,6.574284395,6.668975263,6.764722164
HSD17B2,6.379765519,6.482977164,6.438019283,6.348057808
HS.551220,6.656144117,6.741297819,6.717735412,6.77244053
BEGAIN,7.75720079,7.409957497,7.929652429,7.446177471
HRK,6.132762025,6.392118425,6.183854473,6.396023164
HSP90AB2P,6.473431208,6.443947536,6.531056184,6.472877967
HS.145141,6.664007124,6.729470519,6.725295972,6.716428671
ZMYND15,6.512239381,6.548017401,6.570147257,6.542663361
